Activity_Name,Activity_Instance_ID,Participant_ID,Date,Attended,Minutes_Attended
Surfing 101,3384580,46886737,9/5/2018,Y,180.0
Surfing 101,3384580,46886737,9/10/2018,Y,180.0
Surfing 101,3384580,46886737,9/12/2018,Y,180.0
Surfing 101,3384580,46886737,9/17/2018,Y,180.0
Surfing 101,3384580,46886737,9/19/2018,Y,180.0
Surfing 101,3384580,46886737,9/21/2018,Y,300.0
Surfing 101,3384580,46886737,9/24/2018,Y,180.0
Surfing 101,3384580,46886737,9/26/2018,Y,180.0
Surfing 101,3384580,46886737,10/1/2018,Y,180.0
Surfing 101,3384580,46886737,10/3/2018,Y,180.0
Surfing 101,3384580,46886737,10/8/2018,Y,180.0
Surfing 101,3384580,46886737,10/10/2018,Y,180.0
Surfing 101,3384580,46886737,10/12/2018,Y,300.0
Surfing 101,3384580,46886737,10/15/2018,Y,180.0
Surfing 101,3384580,46886737,10/17/2018,Y,180.0
Surfing 101,3384580,46886737,10/19/2018,Y,300.0
Surfing 101,3384580,46886737,10/22/2018,Y,180.0
Surfing 101,3384580,46886737,10/24/2018,Y,180.0
Surfing 101,3384580,46886737,10/26/2018,Y,300.0
Surfing 101,3384580,46886737,10/29/2018,Y,180.0
Surfing 101,3384580,46886737,10/31/2018,Y,180.0
Surfing 101,3384580,46886737,11/7/2018,Y,180.0
Surfing 101,3384580,46886737,11/12/2018,Y,180.0
Surfing 101,3384580,46886737,11/14/2018,Y,180.0
Surfing 101,3384580,46886737,11/26/2018,Y,180.0
Surfing 101,3384580,46886737,11/28/2018,Y,180.0
Surfing 101,3384580,46886737,12/3/2018,Y,180.0
Surfing 101,3384580,46886737,12/5/2018,Y,180.0
Surfing 101,3384580,46886737,12/10/2018,Y,180.0
Surfing 101,3384580,46886737,12/12/2018,Y,180.0
Surfing 101,3384580,46886737,12/14/2018,Y,300.0
Surfing 101,3384580,46886737,1/7/2019,Y,180.0
Surfing 101,3384580,46886737,1/9/2019,Y,180.0
Surfing 101,3384580,46886737,1/14/2019,Y,180.0
Surfing 101,3384580,46886737,1/18/2019,Y,300.0
Surfing 101,3384580,46886737,1/23/2019,Y,180.0
Surfing 101,3384580,46886737,1/25/2019,Y,300.0
Surfing 101,3384580,46886737,1/28/2019,Y,180.0
Surfing 101,3384580,46886737,1/30/2019,Y,180.0
Surfing 101,3384580,46886737,2/4/2019,Y,180.0
Surfing 101,3384580,46886737,2/11/2019,Y,180.0
Surfing 101,3384580,46886737,2/13/2019,Y,180.0
Surfing 101,3384580,46886737,2/25/2019,Y,180.0
Surfing 101,3384580,46886737,2/27/2019,Y,180.0
Surfing 101,3384580,46886737,3/4/2019,Y,180.0
Surfing 101,3384580,46886737,3/6/2019,Y,180.0
Surfing 101,3384580,46886737,3/11/2019,Y,180.0
Surfing 101,3384580,46886737,3/13/2019,Y,180.0
Surfing 101,3384580,46886737,3/18/2019,Y,180.0
Surfing 101,3384580,46886737,3/20/2019,Y,180.0
Surfing 101,3384580,46886737,4/1/2019,Y,180.0
Surfing 101,3384580,46886737,4/3/2019,Y,180.0
Surfing 101,3384580,46886737,4/8/2019,Y,180.0
Surfing 101,3384580,46886737,4/10/2019,Y,180.0
Surfing 101,3384580,46886737,4/15/2019,Y,180.0
Surfing 101,3384580,46886737,4/17/2019,Y,180.0
Surfing 101,3384580,46886737,4/22/2019,Y,180.0
Surfing 101,3384580,46886737,4/29/2019,Y,180.0
Surfing 101,3384580,46886737,5/6/2019,Y,180.0
Surfing 101,3384580,46886737,5/8/2019,Y,180.0
Surfing 101,3384580,46886737,5/13/2019,Y,180.0
Surfing 101,3384580,46886737,5/15/2019,Y,180.0
Surfing 101,3384580,46886737,5/20/2019,Y,180.0
Surfing 101,3384580,46886737,5/22/2019,Y,180.0
Surfing 101,3384580,46892864,8/20/2018,Y,180.0
Surfing 101,3384580,46892864,8/22/2018,Y,180.0
Surfing 101,3384580,46892864,8/24/2018,Y,300.0
Surfing 101,3384580,46892864,8/27/2018,Y,180.0
Surfing 101,3384580,46892864,8/29/2018,Y,180.0
Surfing 101,3384580,46892864,9/3/2018,Y,180.0
Surfing 101,3384580,46892864,9/5/2018,Y,180.0
Surfing 101,3384580,46892864,9/7/2018,Y,300.0
Surfing 101,3384580,46892864,9/10/2018,Y,180.0
Surfing 101,3384580,46892864,9/12/2018,Y,180.0
Surfing 101,3384580,46892864,9/17/2018,Y,180.0
Surfing 101,3384580,46892864,9/19/2018,Y,180.0
Surfing 101,3384580,46892864,9/21/2018,Y,300.0
Surfing 101,3384580,46892864,9/24/2018,Y,180.0
Surfing 101,3384580,46892864,9/26/2018,Y,180.0
Surfing 101,3384580,46892864,10/1/2018,Y,180.0
Surfing 101,3384580,46892864,10/3/2018,Y,180.0
Surfing 101,3384580,46892864,10/5/2018,Y,300.0
Surfing 101,3384580,46892864,10/8/2018,Y,180.0
Surfing 101,3384580,46892864,10/10/2018,Y,180.0
Surfing 101,3384580,46892864,10/15/2018,Y,180.0
Surfing 101,3384580,46892864,10/17/2018,Y,180.0
Surfing 101,3384580,46892864,10/19/2018,Y,300.0
Surfing 101,3384580,46892864,10/22/2018,Y,180.0
Surfing 101,3384580,46892864,10/24/2018,Y,180.0
Surfing 101,3384580,46892864,10/29/2018,Y,180.0
Surfing 101,3384580,46892864,10/31/2018,Y,180.0
Surfing 101,3384580,46892864,11/5/2018,Y,180.0
Surfing 101,3384580,46892864,11/7/2018,Y,180.0
Surfing 101,3384580,46892864,11/12/2018,Y,180.0
Surfing 101,3384580,46892864,11/14/2018,Y,180.0
Surfing 101,3384580,46892864,11/26/2018,Y,180.0
Surfing 101,3384580,46892864,12/3/2018,Y,180.0
Surfing 101,3384580,46892864,12/10/2018,Y,180.0
Surfing 101,3384580,46892864,12/12/2018,Y,180.0
Surfing 101,3384580,46892864,12/14/2018,Y,300.0
Surfing 101,3384580,46892864,1/7/2019,Y,180.0
Surfing 101,3384580,46892864,1/9/2019,Y,180.0
Surfing 101,3384580,46892864,1/14/2019,Y,180.0
Surfing 101,3384580,46892864,1/23/2019,Y,180.0
Surfing 101,3384580,46892864,1/28/2019,Y,180.0
Surfing 101,3384580,46892864,1/30/2019,Y,180.0
Surfing 101,3384580,46892864,2/1/2019,Y,300.0
Surfing 101,3384580,46892864,2/4/2019,Y,180.0
Surfing 101,3384580,46892864,2/11/2019,Y,180.0
Surfing 101,3384580,46892864,2/13/2019,Y,180.0
Surfing 101,3384580,46892864,2/22/2019,Y,300.0
Surfing 101,3384580,46892864,2/25/2019,Y,180.0
Surfing 101,3384580,46892864,3/4/2019,Y,180.0
Surfing 101,3384580,46892864,3/6/2019,Y,180.0
Surfing 101,3384580,46892864,3/8/2019,Y,300.0
Surfing 101,3384580,46892864,3/11/2019,Y,180.0
Surfing 101,3384580,46892864,3/13/2019,Y,180.0
Surfing 101,3384580,46892864,3/18/2019,Y,180.0
Surfing 101,3384580,46892864,3/20/2019,Y,180.0
Surfing 101,3384580,46892864,3/22/2019,Y,300.0
Surfing 101,3384580,46892864,4/1/2019,Y,180.0
Surfing 101,3384580,46892864,4/3/2019,Y,180.0
Surfing 101,3384580,46892864,4/8/2019,Y,180.0
Surfing 101,3384580,46892864,4/15/2019,Y,180.0
Surfing 101,3384580,46892864,4/17/2019,Y,180.0
Surfing 101,3384580,46892864,4/22/2019,Y,180.0
Surfing 101,3384580,46892864,4/29/2019,Y,180.0
Surfing 101,3384580,46892864,5/6/2019,Y,180.0
Surfing 101,3384580,46892864,5/8/2019,Y,180.0
Surfing 101,3384580,46892864,5/13/2019,Y,180.0
Surfing 101,3384580,46892864,5/20/2019,Y,180.0
Surfing 101,3384580,46892864,5/22/2019,Y,180.0
Surfing 101,3384580,47027379,4/3/2019,Y,180.0
Surfing 101,3384580,47027379,4/5/2019,Y,300.0
Surfing 101,3384580,47027379,4/8/2019,Y,180.0
Surfing 101,3384580,47027379,4/12/2019,Y,300.0
Surfing 101,3384580,47027379,4/15/2019,Y,180.0
Surfing 101,3384580,47027379,4/17/2019,Y,180.0
Surfing 101,3384580,47027379,4/19/2019,Y,300.0
Surfing 101,3384580,47027379,4/22/2019,Y,180.0
Surfing 101,3384580,47027379,4/29/2019,Y,180.0
Surfing 101,3384580,47027379,5/3/2019,Y,300.0
Surfing 101,3384580,47027379,5/6/2019,Y,180.0
Surfing 101,3384580,47027379,5/8/2019,Y,180.0
Surfing 101,3384580,47027379,5/10/2019,Y,300.0
Surfing 101,3384580,47027379,5/13/2019,Y,180.0
Surfing 101,3384580,47027379,5/17/2019,Y,300.0
Surfing 101,3384580,47027379,5/20/2019,Y,180.0
Surfing 101,3384580,47027379,5/24/2019,Y,300.0
Surfing 101,3417045,46857910,9/5/2018,Y,180.0
Surfing 101,3417045,46857910,9/12/2018,Y,180.0
Surfing 101,3417045,46857910,9/19/2018,Y,180.0
Surfing 101,3417045,46857910,9/26/2018,Y,180.0
Surfing 101,3417045,46857910,10/3/2018,Y,180.0
Surfing 101,3417045,46857910,10/10/2018,Y,180.0
Surfing 101,3417045,46857910,10/17/2018,Y,180.0
Surfing 101,3417045,46857910,10/24/2018,Y,180.0
Surfing 101,3417045,46857910,10/31/2018,Y,180.0
Surfing 101,3417045,46857910,11/7/2018,Y,180.0
Surfing 101,3417045,46857910,11/14/2018,Y,180.0
Surfing 101,3417045,46857910,11/21/2018,Y,180.0
Surfing 101,3417045,46857910,12/5/2018,Y,180.0
Surfing 101,3417045,46857910,12/12/2018,Y,180.0
Surfing 101,3417045,46857910,3/20/2019,Y,420.0
Surfing 101,3417045,46864770,9/5/2018,Y,180.0
Surfing 101,3417045,46864770,9/12/2018,Y,180.0
Surfing 101,3417045,46864770,9/19/2018,Y,180.0
Surfing 101,3417045,46864770,9/26/2018,Y,180.0
Surfing 101,3417045,46864770,10/3/2018,Y,180.0
Surfing 101,3417045,46864770,10/10/2018,Y,180.0
Surfing 101,3417045,46864770,10/17/2018,Y,180.0
Surfing 101,3417045,46864770,10/24/2018,Y,180.0
Surfing 101,3417045,46864770,10/31/2018,Y,180.0
Surfing 101,3417045,46864770,11/7/2018,Y,180.0
Surfing 101,3417045,46864770,11/14/2018,Y,180.0
Surfing 101,3417045,46864770,11/21/2018,Y,180.0
Surfing 101,3417045,46864770,12/5/2018,Y,180.0
Surfing 101,3417045,46864770,12/12/2018,Y,180.0
Surfing 101,3417045,46864770,1/16/2019,Y,240.0
Surfing 101,3417045,46864770,1/23/2019,Y,240.0
Surfing 101,3417045,46864770,2/6/2019,Y,240.0
Surfing 101,3417045,46864770,2/13/2019,Y,240.0
Surfing 101,3417045,46864770,2/20/2019,Y,165.0
Surfing 101,3417045,46864770,2/27/2019,Y,120.0
Surfing 101,3417045,46864770,3/6/2019,Y,420.0
Surfing 101,3417045,46864770,3/13/2019,Y,120.0
Surfing 101,3417045,46864770,3/20/2019,Y,420.0
Surfing 101,3417045,46864770,4/3/2019,Y,255.0
Surfing 101,3417045,46864770,4/10/2019,Y,240.0
Surfing 101,3417045,46864770,4/24/2019,Y,180.0
Surfing 101,3417045,46864770,5/8/2019,Y,180.0
Surfing 101,3417045,46864770,5/22/2019,Y,240.0
Surfing 101,3417045,46868514,8/29/2018,Y,180.0
Surfing 101,3417045,46868514,9/5/2018,Y,180.0
Surfing 101,3417045,46868514,9/12/2018,Y,180.0
Surfing 101,3417045,46868514,9/19/2018,Y,180.0
Surfing 101,3417045,46868514,9/26/2018,Y,180.0
Surfing 101,3417045,46868514,10/3/2018,Y,180.0
Surfing 101,3417045,46868514,10/10/2018,Y,180.0
Surfing 101,3417045,46868514,10/17/2018,Y,180.0
Surfing 101,3417045,46868514,10/24/2018,Y,180.0
Surfing 101,3417045,46868514,10/31/2018,Y,180.0
Surfing 101,3417045,46868514,11/7/2018,Y,180.0
Surfing 101,3417045,46868514,11/14/2018,Y,180.0
Surfing 101,3417045,46868514,11/21/2018,Y,180.0
Surfing 101,3417045,46868514,12/5/2018,Y,180.0
Surfing 101,3417045,46868514,12/12/2018,Y,180.0
Surfing 101,3417045,46871535,9/5/2018,Y,180.0
Surfing 101,3417045,46871535,9/12/2018,Y,180.0
Surfing 101,3417045,46871535,9/19/2018,Y,180.0
Surfing 101,3417045,46871535,9/26/2018,Y,180.0
Surfing 101,3417045,46871535,10/3/2018,Y,180.0
Surfing 101,3417045,46871535,10/24/2018,Y,180.0
Surfing 101,3417045,46871535,11/14/2018,Y,180.0
Surfing 101,3417045,46871535,11/21/2018,Y,180.0
Surfing 101,3417045,46871535,2/27/2019,Y,120.0
Surfing 101,3417045,46871535,3/6/2019,Y,420.0
Surfing 101,3417045,46871535,4/10/2019,Y,240.0
Surfing 101,3417045,46871535,5/8/2019,Y,180.0
Surfing 101,3417045,46871535,5/22/2019,Y,240.0
Surfing 101,3417045,46872683,8/29/2018,Y,180.0
Surfing 101,3417045,46872683,9/12/2018,Y,180.0
Surfing 101,3417045,46872683,9/19/2018,Y,180.0
Surfing 101,3417045,46872683,9/26/2018,Y,180.0
Surfing 101,3417045,46872683,10/10/2018,Y,180.0
Surfing 101,3417045,46872683,10/17/2018,Y,180.0
Surfing 101,3417045,46872683,11/7/2018,Y,180.0
Surfing 101,3417045,46872683,11/14/2018,Y,180.0
Surfing 101,3417045,46872683,11/21/2018,Y,180.0
Surfing 101,3417045,46872683,12/5/2018,Y,180.0
Surfing 101,3417045,46872695,9/5/2018,Y,180.0
Surfing 101,3417045,46872695,9/12/2018,Y,180.0
Surfing 101,3417045,46872695,9/19/2018,Y,180.0
Surfing 101,3417045,46872695,9/26/2018,Y,180.0
Surfing 101,3417045,46872695,10/3/2018,Y,180.0
Surfing 101,3417045,46872695,10/10/2018,Y,180.0
Surfing 101,3417045,46872695,10/17/2018,Y,180.0
Surfing 101,3417045,46872695,10/24/2018,Y,180.0
Surfing 101,3417045,46872695,10/31/2018,Y,180.0
Surfing 101,3417045,46872695,11/7/2018,Y,180.0
Surfing 101,3417045,46872695,11/14/2018,Y,180.0
Surfing 101,3417045,46872695,11/21/2018,Y,180.0
Surfing 101,3417045,46876991,9/5/2018,Y,180.0
Surfing 101,3417045,46876991,9/12/2018,Y,180.0
Surfing 101,3417045,46876991,9/19/2018,Y,180.0
Surfing 101,3417045,46876991,9/26/2018,Y,180.0
Surfing 101,3417045,46876991,10/3/2018,Y,180.0
Surfing 101,3417045,46876991,10/10/2018,Y,180.0
Surfing 101,3417045,46876991,10/17/2018,Y,180.0
Surfing 101,3417045,46876991,10/24/2018,Y,180.0
Surfing 101,3417045,46876991,10/31/2018,Y,180.0
Surfing 101,3417045,46876991,11/7/2018,Y,180.0
Surfing 101,3417045,46876991,11/14/2018,Y,180.0
Surfing 101,3417045,46876991,11/21/2018,Y,180.0
Surfing 101,3417045,46876991,12/5/2018,Y,180.0
Surfing 101,3417045,46876991,12/12/2018,Y,180.0
Surfing 101,3417045,46876991,1/23/2019,Y,240.0
Surfing 101,3417045,46876991,2/6/2019,Y,240.0
Surfing 101,3417045,46876991,2/13/2019,Y,240.0
Surfing 101,3417045,46876991,2/20/2019,Y,165.0
Surfing 101,3417045,46876991,2/27/2019,Y,120.0
Surfing 101,3417045,46876991,3/13/2019,Y,120.0
Surfing 101,3417045,46876991,3/20/2019,Y,420.0
Surfing 101,3417045,46876991,4/10/2019,Y,240.0
Surfing 101,3417045,46876991,4/24/2019,Y,180.0
Surfing 101,3417045,46877482,8/29/2018,Y,180.0
Surfing 101,3417045,46877482,9/5/2018,Y,180.0
Surfing 101,3417045,46877482,9/19/2018,Y,180.0
Surfing 101,3417045,46877482,9/26/2018,Y,180.0
Surfing 101,3417045,46877482,10/3/2018,Y,180.0
Surfing 101,3417045,46877482,10/10/2018,Y,180.0
Surfing 101,3417045,46877482,10/24/2018,Y,180.0
Surfing 101,3417045,46877482,11/7/2018,Y,180.0
Surfing 101,3417045,46877482,11/14/2018,Y,180.0
Surfing 101,3417045,46877482,11/21/2018,Y,180.0
Surfing 101,3417045,46877683,8/29/2018,Y,180.0
Surfing 101,3417045,46877683,9/5/2018,Y,180.0
Surfing 101,3417045,46877683,9/19/2018,Y,180.0
Surfing 101,3417045,46877683,9/26/2018,Y,180.0
Surfing 101,3417045,46877683,10/3/2018,Y,180.0
Surfing 101,3417045,46877683,10/10/2018,Y,180.0
Surfing 101,3417045,46877683,10/17/2018,Y,180.0
Surfing 101,3417045,46877683,10/24/2018,Y,180.0
Surfing 101,3417045,46877683,11/7/2018,Y,180.0
Surfing 101,3417045,46877683,11/14/2018,Y,180.0
Surfing 101,3417045,46877683,11/21/2018,Y,180.0
Surfing 101,3417045,46877683,12/5/2018,Y,180.0
Surfing 101,3417045,46877683,12/12/2018,Y,180.0
Surfing 101,3417045,46877683,1/16/2019,Y,240.0
Surfing 101,3417045,46877683,1/23/2019,Y,240.0
Surfing 101,3417045,46877683,2/6/2019,Y,240.0
Surfing 101,3417045,46877683,2/13/2019,Y,240.0
Surfing 101,3417045,46877683,2/20/2019,Y,165.0
Surfing 101,3417045,46877683,2/27/2019,Y,120.0
Surfing 101,3417045,46877683,3/6/2019,Y,420.0
Surfing 101,3417045,46877683,3/13/2019,Y,120.0
Surfing 101,3417045,46877683,4/10/2019,Y,240.0
Surfing 101,3417045,46877683,4/24/2019,Y,180.0
Surfing 101,3417045,46877683,5/8/2019,Y,180.0
Surfing 101,3417045,46877683,5/22/2019,Y,240.0
Surfing 101,3417045,46878903,8/29/2018,Y,180.0
Surfing 101,3417045,46878903,9/5/2018,Y,180.0
Surfing 101,3417045,46878903,9/12/2018,Y,180.0
Surfing 101,3417045,46878903,9/19/2018,Y,180.0
Surfing 101,3417045,46878903,9/26/2018,Y,180.0
Surfing 101,3417045,46878903,11/14/2018,Y,180.0
Surfing 101,3417045,46878903,11/21/2018,Y,180.0
Surfing 101,3417045,46879232,8/29/2018,Y,180.0
Surfing 101,3417045,46879232,9/5/2018,Y,180.0
Surfing 101,3417045,46879232,9/12/2018,Y,180.0
Surfing 101,3417045,46879232,9/19/2018,Y,180.0
Surfing 101,3417045,46879232,9/26/2018,Y,180.0
Surfing 101,3417045,46879232,10/3/2018,Y,180.0
Surfing 101,3417045,46879232,10/10/2018,Y,180.0
Surfing 101,3417045,46879232,10/17/2018,Y,180.0
Surfing 101,3417045,46879232,10/24/2018,Y,180.0
Surfing 101,3417045,46879232,10/31/2018,Y,180.0
Surfing 101,3417045,46879232,11/7/2018,Y,180.0
Surfing 101,3417045,46879232,11/14/2018,Y,180.0
Surfing 101,3417045,46879232,11/21/2018,Y,180.0
Surfing 101,3417045,46879232,12/5/2018,Y,180.0
Surfing 101,3417045,46879232,12/12/2018,Y,180.0
Surfing 101,3417045,46879232,1/16/2019,Y,240.0
Surfing 101,3417045,46879232,1/23/2019,Y,240.0
Surfing 101,3417045,46879232,2/13/2019,Y,240.0
Surfing 101,3417045,46879232,2/20/2019,Y,165.0
Surfing 101,3417045,46879232,3/6/2019,Y,420.0
Surfing 101,3417045,46879232,3/13/2019,Y,120.0
Surfing 101,3417045,46879232,3/20/2019,Y,420.0
Surfing 101,3417045,46879232,3/22/2019,Y,180.0
Surfing 101,3417045,46879232,4/3/2019,Y,255.0
Surfing 101,3417045,46879232,4/10/2019,Y,240.0
Surfing 101,3417045,46879232,5/8/2019,Y,180.0
Surfing 101,3417045,46879232,5/22/2019,Y,240.0
Surfing 101,3417045,46879343,4/24/2019,Y,180.0
Surfing 101,3417045,46879343,5/8/2019,Y,180.0
Surfing 101,3417045,46879526,8/29/2018,Y,180.0
Surfing 101,3417045,46879526,9/5/2018,Y,180.0
Surfing 101,3417045,46879526,9/12/2018,Y,180.0
Surfing 101,3417045,46879526,9/19/2018,Y,180.0
Surfing 101,3417045,46879526,9/26/2018,Y,180.0
Surfing 101,3417045,46879526,10/10/2018,Y,180.0
Surfing 101,3417045,46879526,10/17/2018,Y,180.0
Surfing 101,3417045,46879526,10/24/2018,Y,180.0
Surfing 101,3417045,46879526,10/31/2018,Y,180.0
Surfing 101,3417045,46879526,11/7/2018,Y,180.0
Surfing 101,3417045,46879526,11/14/2018,Y,180.0
Surfing 101,3417045,46879526,11/21/2018,Y,180.0
Surfing 101,3417045,46879526,12/5/2018,Y,180.0
Surfing 101,3417045,46879526,12/12/2018,Y,180.0
Surfing 101,3417045,46879866,8/29/2018,Y,180.0
Surfing 101,3417045,46879866,9/5/2018,Y,180.0
Surfing 101,3417045,46879866,9/12/2018,Y,180.0
Surfing 101,3417045,46879866,9/19/2018,Y,180.0
Surfing 101,3417045,46879866,9/26/2018,Y,180.0
Surfing 101,3417045,46879866,10/3/2018,Y,180.0
Surfing 101,3417045,46879866,10/10/2018,Y,180.0
Surfing 101,3417045,46879866,10/17/2018,Y,180.0
Surfing 101,3417045,46879866,10/24/2018,Y,180.0
Surfing 101,3417045,46879866,10/31/2018,Y,180.0
Surfing 101,3417045,46879866,11/7/2018,Y,180.0
Surfing 101,3417045,46879866,11/14/2018,Y,180.0
Surfing 101,3417045,46879866,11/21/2018,Y,180.0
Surfing 101,3417045,46879866,12/5/2018,Y,180.0
Surfing 101,3417045,46879866,12/12/2018,Y,180.0
Surfing 101,3417045,46879866,1/23/2019,Y,240.0
Surfing 101,3417045,46879866,2/6/2019,Y,240.0
Surfing 101,3417045,46879866,2/13/2019,Y,240.0
Surfing 101,3417045,46879866,2/27/2019,Y,120.0
Surfing 101,3417045,46879866,3/6/2019,Y,420.0
Surfing 101,3417045,46879866,4/3/2019,Y,255.0
Surfing 101,3417045,46879866,5/8/2019,Y,180.0
Surfing 101,3417045,46884705,8/29/2018,Y,180.0
Surfing 101,3417045,46884705,9/5/2018,Y,180.0
Surfing 101,3417045,46884705,9/12/2018,Y,180.0
Surfing 101,3417045,46884705,9/19/2018,Y,180.0
Surfing 101,3417045,46884705,9/26/2018,Y,180.0
Surfing 101,3417045,46884705,10/17/2018,Y,180.0
Surfing 101,3417045,46884705,10/24/2018,Y,180.0
Surfing 101,3417045,46884705,10/31/2018,Y,180.0
Surfing 101,3417045,46884705,11/7/2018,Y,180.0
Surfing 101,3417045,46884705,11/14/2018,Y,180.0
Surfing 101,3417045,46884705,11/21/2018,Y,180.0
Surfing 101,3417045,46884705,12/5/2018,Y,180.0
Surfing 101,3417045,46884705,12/12/2018,Y,180.0
Surfing 101,3417045,46884760,5/22/2019,Y,240.0
Surfing 101,3417045,46885852,8/29/2018,Y,180.0
Surfing 101,3417045,46885852,9/5/2018,Y,180.0
Surfing 101,3417045,46885852,9/12/2018,Y,180.0
Surfing 101,3417045,46885852,9/19/2018,Y,180.0
Surfing 101,3417045,46885852,9/26/2018,Y,180.0
Surfing 101,3417045,46885852,10/17/2018,Y,180.0
Surfing 101,3417045,46885852,11/7/2018,Y,180.0
Surfing 101,3417045,46885852,11/14/2018,Y,180.0
Surfing 101,3417045,46885852,11/21/2018,Y,180.0
Surfing 101,3417045,46885852,12/5/2018,Y,180.0
Surfing 101,3417045,46885852,12/12/2018,Y,180.0
Surfing 101,3417045,47027386,9/5/2018,Y,180.0
Surfing 101,3417045,47027386,9/12/2018,Y,180.0
Surfing 101,3417045,47027386,9/19/2018,Y,180.0
Surfing 101,3417045,47027386,9/26/2018,Y,180.0
Surfing 101,3417045,47027386,10/3/2018,Y,180.0
Surfing 101,3417045,47027386,10/10/2018,Y,180.0
Surfing 101,3417045,47027386,10/24/2018,Y,180.0
Surfing 101,3417045,47027386,11/14/2018,Y,180.0
Surfing 101,3417045,47027386,11/21/2018,Y,180.0
Surfing 101,3417059,46856121,1/15/2019,Y,360.0
Surfing 101,3417059,46856121,1/22/2019,Y,360.0
Surfing 101,3417059,46856121,1/29/2019,Y,360.0
Surfing 101,3417059,46856121,2/12/2019,Y,360.0
Surfing 101,3417059,46856121,2/19/2019,Y,360.0
Surfing 101,3417059,46856121,2/26/2019,Y,360.0
Surfing 101,3417059,46856121,3/5/2019,Y,360.0
Surfing 101,3417059,46856121,3/12/2019,Y,360.0
Surfing 101,3417059,46856121,5/14/2019,Y,360.0
Surfing 101,3417059,46856213,8/28/2018,Y,360.0
Surfing 101,3417059,46856213,9/11/2018,Y,360.0
Surfing 101,3417059,46856213,9/18/2018,Y,360.0
Surfing 101,3417059,46856213,10/23/2018,Y,360.0
Surfing 101,3417059,46856213,11/13/2018,Y,360.0
Surfing 101,3417059,46856213,12/4/2018,Y,360.0
Surfing 101,3417059,46856213,12/11/2018,Y,360.0
Surfing 101,3417059,46856278,8/28/2018,Y,360.0
Surfing 101,3417059,46856278,9/11/2018,Y,360.0
Surfing 101,3417059,46856278,10/16/2018,Y,360.0
Surfing 101,3417059,46856321,9/18/2018,Y,360.0
Surfing 101,3417059,46856321,1/22/2019,Y,360.0
Surfing 101,3417059,46856321,4/16/2019,Y,360.0
Surfing 101,3417059,46857421,10/16/2018,Y,360.0
Surfing 101,3417059,46857421,10/23/2018,Y,360.0
Surfing 101,3417059,46857421,10/30/2018,Y,360.0
Surfing 101,3417059,46857421,11/6/2018,Y,360.0
Surfing 101,3417059,46857421,11/13/2018,Y,360.0
Surfing 101,3417059,46857421,12/4/2018,Y,360.0
Surfing 101,3417059,46857421,12/11/2018,Y,360.0
Surfing 101,3417059,46857421,5/7/2019,Y,360.0
Surfing 101,3417059,46857421,5/14/2019,Y,360.0
Surfing 101,3417059,46857421,5/21/2019,Y,360.0
Surfing 101,3417059,46859018,1/8/2019,Y,360.0
Surfing 101,3417059,46859018,1/15/2019,Y,360.0
Surfing 101,3417059,46859018,1/22/2019,Y,360.0
Surfing 101,3417059,46859018,1/29/2019,Y,360.0
Surfing 101,3417059,46859018,2/12/2019,Y,360.0
Surfing 101,3417059,46859018,2/19/2019,Y,360.0
Surfing 101,3417059,46859018,2/26/2019,Y,360.0
Surfing 101,3417059,46859018,3/5/2019,Y,360.0
Surfing 101,3417059,46859018,3/12/2019,Y,360.0
Surfing 101,3417059,46859018,5/14/2019,Y,360.0
Surfing 101,3417059,46864810,2/26/2019,Y,360.0
Surfing 101,3417059,46864810,3/12/2019,Y,360.0
Surfing 101,3417059,46864810,4/30/2019,Y,360.0
Surfing 101,3417059,46864810,5/21/2019,Y,360.0
Surfing 101,3417059,46867974,4/16/2019,Y,360.0
Surfing 101,3417059,46867974,4/23/2019,Y,360.0
Surfing 101,3417059,46867974,4/30/2019,Y,360.0
Surfing 101,3417059,46867974,5/7/2019,Y,360.0
Surfing 101,3417059,46867974,5/14/2019,Y,360.0
Surfing 101,3417059,46867974,5/21/2019,Y,360.0
Surfing 101,3417059,46868488,8/28/2018,Y,360.0
Surfing 101,3417059,46868488,9/4/2018,Y,360.0
Surfing 101,3417059,46868488,9/11/2018,Y,360.0
Surfing 101,3417059,46868488,9/18/2018,Y,360.0
Surfing 101,3417059,46868955,5/7/2019,Y,360.0
Surfing 101,3417059,46868955,5/14/2019,Y,360.0
Surfing 101,3417059,46868955,5/21/2019,Y,360.0
Surfing 101,3417059,46869571,10/16/2018,Y,360.0
Surfing 101,3417059,46869571,10/23/2018,Y,360.0
Surfing 101,3417059,46869571,10/30/2018,Y,360.0
Surfing 101,3417059,46869571,11/13/2018,Y,360.0
Surfing 101,3417059,46869571,12/11/2018,Y,360.0
Surfing 101,3417059,46870683,1/22/2019,Y,360.0
Surfing 101,3417059,46870683,2/19/2019,Y,360.0
Surfing 101,3417059,46870683,3/5/2019,Y,360.0
Surfing 101,3417059,46870683,3/12/2019,Y,360.0
Surfing 101,3417059,46870683,5/14/2019,Y,360.0
Surfing 101,3417059,46872826,8/28/2018,Y,360.0
Surfing 101,3417059,46872826,9/4/2018,Y,360.0
Surfing 101,3417059,46872826,9/18/2018,Y,360.0
Surfing 101,3417059,46872826,10/23/2018,Y,360.0
Surfing 101,3417059,46872826,10/30/2018,Y,360.0
Surfing 101,3417059,46872826,11/6/2018,Y,360.0
